A24 0.0  360.0  0.17
A25 0.0  360.0  0.17
A1 -0.00012409094122519263  360.0  0.18
A2 0.0  360.0  0.18
A3 0.0  360.0  0.18
A4 0.0  360.0  0.18
A5 0.0  360.0  0.18
A6 0.0  360.0  0.18
A7 0.0  360.0  0.18
A8 0.0  360.0  0.18
A9 0.0  360.0  0.18
A10 0.0  360.0  0.18
A11 0.0  360.0  0.18
A12 0.0  360.0  0.18
A13 0.0  360.0  0.18
A14 0.0  360.0  0.18
A15 0.0  360.0  0.18
A16 0.0  360.0  0.18
A17 0.0  360.0  0.18
A18 0.0  360.0  0.18
A19 0.0  360.0  0.18
A20 0.0  0.0  0.18
A21 0.0  0.0  0.18
A22 0.0  360.0  0.18
A23 0.0  0.0  0.18
A24 0.0  360.0  0.18
A25 0.0  360.0  0.18
A1 -0.00016132724671188175  360.0  0.19
A2 0.0  360.0  0.19
A3 0.0  360.0  0.19
A4 0.0  360.0  0.19
A5 0.0  360.0  0.19
A6 0.0  360.0  0.19
A7 0.0  360.0  0.19
A8 0.0  360.0  0.19
A9 0.0  360.0  0.19
A10 0.0  360.0  0.19
A11 0.0  360.0  0.19
A12 0.0  360.0  0.19
A13 0.0  360.0  0.19
A14 0.0  360.0  0.19
A15 0.0  360.0  0.19
A16 0.0  360.0  0.19
A17 0.0  360.0  0.19
A18 0.0  360.0  0.19
A19 0.0  360.0  0.19
A20 0.0  0.0  0.19
A21 0.0  0.0  0.19
A22 0.0  360.0  0.19
A23 0.0  0.0  0.19
A24 0.0  360.0  0.19
A25 0.0  360.0  0.19
A1 -0.00020633890990749554  360.0  0.2
A2 0.0  360.0  0.2
A3 0.0  360.0  0.2
A4 0.0  360.0  0.2
A5 0.0  360.0  0.2
A6 0.0  360.0  0.2
A7 0.0  360.0  0.2
A8 0.0  360.0  0.2
A9 0.0  360.0  0.2
A10 0.0  360.0  0.2
A11 0.0  360.0  0.2
A12 0.0  360.0  0.2
A13 0.0  360.0  0.2
A14 0.0  360.0  0.2
A15 0.0  360.0  0.2
A16 0.0  360.0  0.2
A17 0.0  360.0  0.2
A18 0.0  360.0  0.2
A19 0.0  360.0  0.2
A20 0.0  0.0  0.2
A21 0.0  0.0  0.2
A22 0.0  360.0  0.2
A23 0.0  0.0  0.2
A24 0.0  360.0  0.2
A25 0.0  360.0  0.2
A1 -0.00026012813458416005  360.0  0.21
A2 0.0  360.0  0.21
A3 0.0  360.0  0.21
A4 0.0  360.0  0.21
A5 0.0  360.0  0.21
A6 0.0  360.0  0.21
A7 0.0  360.0  0.21
A8 0.0  360.0  0.21
A9 0.0  360.0  0.21
A10 0.0  360.0  0.21
A11 0.0  360.0  0.21
A12 0.0  360.0  0.21
A13 0.0  360.0  0.21
A14 0.0  360.0  0.21
A15 0.0  360.0  0.21
A16 0.0  360.0  0.21
A17 0.0  360.0  0.21
A18 0.0  360.0  0.21
A19 0.0  360.0  0.21
A20 0.0  0.0  0.21
A21 0.0  0.0  0.21
A22 0.0  360.0  0.21
A23 0.0  0.0  0.21
A24 0.0  360.0  0.21
A25 0.0  360.0  0.21
A1 -0.0003237550876422385  360.0  0.22
A2 0.0  360.0  0.22
A3 0.0  360.0  0.22
A4 0.0  360.0  0.22
A5 0.0  360.0  0.22
A6 0.0  360.0  0.22
A7 0.0  360.0  0.22
A8 0.0  360.0  0.22
A9 0.0  360.0  0.22
A10 0.0  360.0  0.22
A11 0.0  360.0  0.22
A12 0.0  360.0  0.22
A13 0.0  360.0  0.22
A14 0.0  360.0  0.22
A15 0.0  360.0  0.22
A16 0.0  360.0  0.22
A17 0.0  360.0  0.22
A18 0.0  360.0  0.22
A19 0.0  360.0  0.22
A20 0.0  0.0  0.22
A21 0.0  0.0  0.22
A22 0.0  360.0  0.22
A23 0.0  0.0  0.22
A24 0.0  360.0  0.22
A25 0.0  360.0  0.22
A1 -0.00039833741502990857  360.0  0.23
A2 0.0  360.0  0.23
A3 0.0  360.0  0.23
A4 0.0  360.0  0.23
A5 0.0  360.0  0.23
A6 0.0  360.0  0.23
A7 0.0  360.0  0.23
A8 0.0  360.0  0.23
A9 0.0  360.0  0.23
A10 0.0  360.0  0.23
A11 0.0  360.0  0.23
A12 0.0  360.0  0.23
A13 0.0  360.0  0.23
A14 0.0  360.0  0.23
A15 0.0  360.0  0.23
A16 0.0  360.0  0.23
A17 0.0  360.0  0.23
A18 0.0  360.0  0.23
A19 0.0  360.0  0.23
A20 0.0  0.0  0.23
A21 0.0  0.0  0.23
A22 0.0  360.0  0.23
A23 0.0  0.0  0.23
A24 0.0  360.0  0.23
A25 0.0  360.0  0.23
A1 -0.00048504975515646274  360.0  0.24
A2 0.0  360.0  0.24
A3 0.0  360.0  0.24
A4 0.0  360.0  0.24
A5 0.0  360.0  0.24
A6 0.0  360.0  0.24
A7 0.0  360.0  0.24
A8 0.0  360.0  0.24
A9 0.0  360.0  0.24
A10 0.0  360.0  0.24
A11 0.0  360.0  0.24
A12 0.0  360.0  0.24
A13 0.0  360.0  0.24
A14 0.0  360.0  0.24
A15 0.0  360.0  0.24
A16 0.0  360.0  0.24
A17 0.0  360.0  0.24
A18 0.0  360.0  0.24
A19 0.0  360.0  0.24
A20 0.0  0.0  0.24
A21 0.0  0.0  0.24
A22 0.0  360.0  0.24
A23 0.0  0.0  0.24
A24 0.0  360.0  0.24
A25 0.0  360.0  0.24
A1 -0.0005851232505499427  360.0  0.25
A2 0.0  360.0  0.25
A3 0.0  360.0  0.25
A4 0.0  360.0  0.25
A5 0.0  360.0  0.25
A6 0.0  360.0  0.25
A7 0.0  360.0  0.25
A8 0.0  360.0  0.25
A9 0.0  360.0  0.25
A10 0.0  360.0  0.25
A11 0.0  360.0  0.25
A12 0.0  360.0  0.25
A13 0.0  360.0  0.25
A14 0.0  360.0  0.25
A15 0.0  360.0  0.25
A16 0.0  360.0  0.25
A17 0.0  360.0  0.25
A18 0.0  360.0  0.25
A19 0.0  360.0  0.25
A20 0.0  0.0  0.25
A21 0.0  0.0  0.25
A22 0.0  360.0  0.25
A23 0.0  0.0  0.25
A24 0.0  360.0  0.25
A25 0.0  360.0  0.25
A1 -0.0006998450570721074  360.0  0.26
A2 0.0  360.0  0.26
A3 0.0  360.0  0.26
A4 0.0  360.0  0.26
A5 0.0  360.0  0.26
A6 0.0  360.0  0.26
A7 0.0  360.0  0.26
A8 0.0  360.0  0.26
A9 0.0  360.0  0.26
A10 0.0  360.0  0.26
A11 0.0  360.0  0.26
A12 0.0  360.0  0.26
A13 0.0  360.0  0.26
A14 0.0  360.0  0.26
A15 0.0  360.0  0.26
A16 0.0  360.0  0.26
A17 0.0  360.0  0.26
A18 0.0  360.0  0.26
A19 0.0  360.0  0.26
A20 0.0  0.0  0.26
A21 0.0  0.0  0.26
A22 0.0  360.0  0.26
A23 0.0  0.0  0.26
A24 0.0  360.0  0.26
A25 0.0  360.0  0.26
A1 -0.000830557851721235  360.0  0.27
A2 0.0  360.0  0.27
A3 0.0  360.0  0.27
A4 0.0  360.0  0.27
A5 0.0  360.0  0.27
A6 0.0  360.0  0.27
A7 0.0  360.0  0.27
A8 0.0  360.0  0.27
A9 0.0  360.0  0.27
A10 0.0  360.0  0.27
A11 0.0  360.0  0.27
A12 0.0  360.0  0.27
A13 0.0  360.0  0.27
A14 0.0  360.0  0.27
A15 0.0  360.0  0.27
A16 0.0  360.0  0.27
A17 0.0  360.0  0.27
A18 0.0  360.0  0.27
A19 0.0  360.0  0.27
A20 0.0  0.0  0.27
A21 0.0  0.0  0.27
A22 0.0  360.0  0.27
A23 0.0  0.0  0.27
A24 0.0  360.0  0.27
A25 0.0  360.0  0.27
A1 -0.0009786593377123702  360.0  0.28
A2 0.0  360.0  0.28
A3 0.0  360.0  0.28
A4 0.0  360.0  0.28
A5 0.0  360.0  0.28
A6 0.0  360.0  0.28
A7 0.0  360.0  0.28
A8 0.0  360.0  0.28
A9 0.0  360.0  0.28
A10 0.0  360.0  0.28
A11 0.0  360.0  0.28
A12 0.0  360.0  0.28
A13 0.0  360.0  0.28
A14 0.0  360.0  0.28
A15 0.0  360.0  0.28
A16 0.0  360.0  0.28
A17 0.0  360.0  0.28
A18 0.0  360.0  0.28
A19 0.0  360.0  0.28
A20 0.0  0.0  0.28
A21 0.0  0.0  0.28
A22 0.0  360.0  0.28
A23 0.0  0.0  0.28
A24 0.0  360.0  0.28
A25 0.0  360.0  0.28
A1 -0.0011456017485143492  360.0  0.29
A2 0.0  360.0  0.29
A3 0.0  360.0  0.29
A4 0.0  360.0  0.29
A5 0.0  360.0  0.29
A6 0.0  360.0  0.29
A7 0.0  360.0  0.29
A8 0.0  360.0  0.29
A9 0.0  360.0  0.29
A10 0.0  360.0  0.29
A11 0.0  360.0  0.29
A12 0.0  360.0  0.29
A13 0.0  360.0  0.29
A14 0.0  360.0  0.29
A15 0.0  360.0  0.29
A16 0.0  360.0  0.29
A17 0.0  360.0  0.29
A18 0.0  360.0  0.29
A19 0.0  360.0  0.29
