A1 0.0  24.282379896042304  0.03
A2 0.0  24.334930620921266  0.03
A3 0.0  24.334930620921266  0.03
A4 0.0  24.334930620921266  0.03
A5 0.0  24.334930620921266  0.03
A6 0.0  24.334930620921266  0.03
A7 0.0  24.334930620921266  0.03
A8 0.0  24.334930620921266  0.03
A9 0.0  24.334930620921266  0.03
A10 0.0  24.334930620921266  0.03
A11 0.0  24.334930620921266  0.03
A12 0.0  24.334930620921266  0.03
A13 0.0  24.334930620921266  0.03
A14 0.0  24.334930620921266  0.03
A15 0.0  24.334930620921266  0.03
A16 0.0  24.334930620921266  0.03
A17 0.0  24.334930620921266  0.03
A18 0.0  24.334930620921266  0.03
A19 0.0  24.334930620921266  0.03
A20 0.0  24.334930620921266  0.03
A21 0.0  24.334930620921266  0.03
A22 0.0  24.334930620921266  0.03
A23 0.0  24.334930620921266  0.03
A24 0.0  24.334930620921266  0.03
A25 0.0  24.334930620921266  0.03
A1 -0.00012112791514878041  24.133646579943193  0.04
A2 -0.00012112791514878041  24.185887397197064  0.04
A3 -0.00012112791514878041  24.185887397197064  0.04
A4 -0.00012112791514878041  24.185887397197064  0.04
A5 -0.00012112791514878041  24.185887397197064  0.04
A6 -0.00012112791514878041  24.185887397197064  0.04
A7 -0.00012112791514878041  24.185887397197064  0.04
A8 -0.00012112791514878041  24.185887397197064  0.04
A9 -0.00012112791514878041  24.185887397197064  0.04
A10 -0.00012112791514878041  24.185887397197064  0.04
A11 -0.00012112791514878041  24.185887397197064  0.04
A12 -0.00012112791514878041  24.185887397197064  0.04
A13 -0.00012112791514878041  24.185887397197064  0.04
A14 -0.00012112791514878041  24.185887397197064  0.04
A15 -0.00012112791514878041  24.185887397197064  0.04
A16 -0.00012112791514878041  24.185887397197064  0.04
A17 -0.00012112791514878041  24.185887397197064  0.04
A18 -0.00012112791514878041  24.185887397197064  0.04
A19 -0.00012112791514878041  24.185887397197064  0.04
A20 -0.00012112791514878041  24.185887397197064  0.04
A21 -0.00012112791514878041  24.185887397197064  0.04
A22 -0.00012112791514878041  24.185887397197064  0.04
A23 -0.00012112791514878041  24.185887397197064  0.04
A24 -0.00012112791514878041  24.185887397197064  0.04
A25 -0.00012112791514878041  24.185887397197064  0.04
A1 -0.0044050266794347795  23.390497567088822  0.05
A2 -0.0044050266794347795  23.44118804703894  0.05
A3 -0.0044050266794347795  23.44118804703894  0.05
A4 -0.0044050266794347795  23.44118804703894  0.05
A5 -0.0044050266794347795  23.44118804703894  0.05
A6 -0.0044050266794347795  23.44118804703894  0.05
A7 -0.0044050266794347795  23.44118804703894  0.05
A8 -0.0044050266794347795  23.44118804703894  0.05
A9 -0.0044050266794347795  23.44118804703894  0.05
A10 -0.0044050266794347795  23.44118804703894  0.05
A11 -0.0044050266794347795  23.44118804703894  0.05
A12 -0.0044050266794347795  23.44118804703894  0.05
A13 -0.0044050266794347795  23.44118804703894  0.05
A14 -0.0044050266794347795  23.44118804703894  0.05
A15 -0.0044050266794347795  23.44118804703894  0.05
A16 -0.0044050266794347795  23.44118804703894  0.05
A17 -0.0044050266794347795  23.44118804703894  0.05
A18 -0.0044050266794347795  23.44118804703894  0.05
A19 -0.0044050266794347795  23.44118804703894  0.05
A20 -0.0044050266794347795  23.44118804703894  0.05
A21 -0.0044050266794347795  23.44118804703894  0.05
A22 -0.0044050266794347795  23.44118804703894  0.05
A23 -0.0044050266794347795  23.44118804703894  0.05
A24 -0.0044050266794347795  23.44118804703894  0.05
A25 -0.0044050266794347795  23.44118804703894  0.05
A1 -0.026765691189574087  22.106074624824387  0.06
A2 -0.026765691189574087  22.154078144745878  0.06
A3 -0.026765691189574087  22.154078144745878  0.06
A4 -0.026765691189574087  22.154078144745878  0.06
A5 -0.026765691189574087  22.154078144745878  0.06
A6 -0.026765691189574087  22.154078144745878  0.06
A7 -0.026765691189574087  22.154078144745878  0.06
A8 -0.026765691189574087  22.154078144745878  0.06
A9 -0.026765691189574087  22.154078144745878  0.06
A10 -0.026765691189574087  22.154078144745878  0.06
A11 -0.026765691189574087  22.154078144745878  0.06
A12 -0.026765691189574087  22.154078144745878  0.06
A13 -0.026765691189574087  22.154078144745878  0.06
A14 -0.026765691189574087  22.154078144745878  0.06
A15 -0.026765691189574087  22.154078144745878  0.06
A16 -0.026765691189574087  22.154078144745878  0.06
A17 -0.026765691189574087  22.154078144745878  0.06
A18 -0.026765691189574087  22.154078144745878  0.06
A19 -0.026765691189574087  22.154078144745878  0.06
A20 -0.026765691189574087  22.154078144745878  0.06
A21 -0.026765691189574087  22.154078144745878  0.06
A22 -0.026765691189574087  22.154078144745878  0.06
A23 -0.026765691189574087  22.154078144745878  0.06
A24 -0.026765691189574087  22.154078144745878  0.06
A25 -0.026765691189574087  22.154078144745878  0.06
A1 -0.08833683556595535  20.385234965760294  0.07
A2 -0.08833683556595535  20.42962359966694  0.07
A3 -0.08833683556595535  20.42962359966694  0.07
A4 -0.08833683556595535  20.42962359966694  0.07
A5 -0.08833683556595535  20.42962359966694  0.07
A6 -0.08833683556595535  20.42962359966694  0.07
A7 -0.08833683556595535  20.42962359966694  0.07
A8 -0.08833683556595535  20.42962359966694  0.07
A9 -0.08833683556595535  20.42962359966694  0.07
A10 -0.08833683556595535  20.42962359966694  0.07
A11 -0.08833683556595535  20.42962359966694  0.07
A12 -0.08833683556595535  20.42962359966694  0.07
A13 -0.08833683556595535  20.42962359966694  0.07
A14 -0.08833683556595535  20.42962359966694  0.07
A15 -0.08833683556595535  20.42962359966694  0.07
A16 -0.08833683556595535  20.42962359966694  0.07
A17 -0.08833683556595535  20.42962359966694  0.07
A18 -0.08833683556595535  20.42962359966694  0.07
A19 -0.08833683556595535  20.42962359966694  0.07
A20 -0.08833683556595535  20.42962359966694  0.07
A21 -0.08833683556595535  20.42962359966694  0.07
A22 -0.08833683556595535  20.42962359966694  0.07
A23 -0.08833683556595535  20.42962359966694  0.07
A24 -0.08833683556595535  20.42962359966694  0.07
A25 -0.08833683556595535  20.42962359966694  0.07
A1 -0.2131201801004438  18.34018195511629  0.08
A2 -0.2131201801004438  18.380251903625783  0.08
A3 -0.2131201801004438  18.380251903625783  0.08
A4 -0.2131201801004438  18.380251903625783  0.08
A5 -0.2131201801004438  18.380251903625783  0.08
A6 -0.2131201801004438  18.380251903625783  0.08
A7 -0.2131201801004438  18.380251903625783  0.08
A8 -0.2131201801004438  18.380251903625783  0.08
A9 -0.2131201801004438  18.380251903625783  0.08
A10 -0.2131201801004438  18.380251903625783  0.08
A11 -0.2131201801004438  18.380251903625783  0.08
A12 -0.2131201801004438  18.380251903625783  0.08
A13 -0.2131201801004438  18.380251903625783  0.08
A14 -0.2131201801004438  18.380251903625783  0.08
A15 -0.2131201801004438  18.380251903625783  0.08
A16 -0.2131201801004438  18.380251903625783  0.08
A17 -0.2131201801004438  18.380251903625783  0.08
A18 -0.2131201801004438  18.380251903625783  0.08
A19 -0.2131201801004438  18.380251903625783  0.08
A20 -0.2131201801004438  18.380251903625783  0.08
A21 -0.2131201801004438  18.380251903625783  0.08
A22 -0.2131201801004438  18.380251903625783  0.08
A23 -0.2131201801004438  18.380251903625783  0.08
A24 -0.2131201801004438  18.380251903625783  0.08
A25 -0.2131201801004438  18.380251903625783  0.08
A1 -0.42424156249225314  16.0852203822207  0.09
A2 -0.42424156249225314  16.12049891485758  0.09
A3 -0.42424156249225314  16.12049891485758  0.09
A4 -0.42424156249225314  16.12049891485758  0.09
A5 -0.42424156249225314  16.12049891485758  0.09
A6 -0.42424156249225314  16.12049891485758  0.09
A7 -0.42424156249225314  16.12049891485758  0.09
A8 -0.42424156249225314  16.12049891485758  0.09
A9 -0.42424156249225314  16.12049891485758  0.09
A10 -0.42424156249225314  16.12049891485758  0.09
A11 -0.42424156249225314  16.12049891485758  0.09
A12 -0.42424156249225314  16.12049891485758  0.09
A13 -0.42424156249225314  16.12049891485758  0.09
A14 -0.42424156249225314  16.12049891485758  0.09
A15 -0.42424156249225314  16.12049891485758  0.09
A16 -0.42424156249225314  16.12049891485758  0.09
A17 -0.42424156249225314  16.12049891485758  0.09
A18 -0.42424156249225314  16.12049891485758  0.09
A19 -0.42424156249225314  16.12049891485758  0.09
